Temperature (K),Pression (Pa),Altitude above local surface (m),Monthly mean surface H2O layer (kg/m2),Monthly mean surface CO2 ice layer (kg/m2),Water vapor column (kg/m2),Water ice column (kg/m2),Water ice mixing ratio (mol/mol),Water ice effective radius (m),GCM perennial surface water ice (0 or 1),H column (kg/m2),H2 column (kg/m2),Electron number density (m-3),Total electronic content
177.125,448.174,10.0,0.00029716,0.0,0.00718729,0.000440675,6.3197e-05,1.04536e-05,0.0,5.39161e-09,0.000143654,0.619493,7435580000.0
181.262,429.569,10.0,0.000256255,0.0,0.00844104,0.000348578,3.41459e-05,1.21614e-05,0.0,5.18873e-09,0.000136142,0.506209,6356250000.0
185.166,421.669,10.0,0.000217368,0.0,0.0091847,0.000479839,1.51428e-05,1.47242e-05,0.0,5.01717e-09,0.000133369,0.437699,5711200000.0
186.379,399.613,10.0,0.000153802,0.0,0.00835185,0.00103555,1.95205e-05,1.40443e-05,0.0,4.88529e-09,0.000127501,0.388017,5327540000.0
186.941,418.973,10.0,0.000105764,0.0,0.00850764,0.0017945,1.17799e-05,1.20332e-05,0.0,4.79669e-09,0.000135546,0.393076,5029150000.0
188.837,397.031,10.0,9.08739e-05,0.0,0.00744083,0.00251122,4.53737e-06,9.93947e-06,0.0,4.75048e-09,0.000130412,0.366565,4733390000.0
187.701,488.781,10.0,9.49718e-05,0.0,0.0102446,0.00309258,8.2566e-06,8.88134e-06,0.0,4.75597e-09,0.000163884,0.455394,4552390000.0
183.274,428.602,10.0,0.000114312,0.0,0.00852546,0.00349718,2.87819e-05,8.87761e-06,0.0,4.76863e-09,0.000143345,0.410584,4496450000.0
179.66,453.253,10.0,0.000133236,0.0,0.00991495,0.00380559,3.89729e-05,1.00089e-05,0.0,4.76227e-09,0.000150895,0.44313,4518090000.0
178.974,519.58,10.0,0.000168085,0.0,0.0133924,0.00404291,3.66497e-05,1.01387e-05,0.0,4.70106e-09,0.000171082,0.501816,4519690000.0
179.127,497.971,10.0,0.000187188,0.0,0.0138731,0.00422518,4.51853e-05,9.86705e-06,0.0,4.58882e-09,0.000160455,0.466615,4396960000.0
180.359,472.68,10.0,0.000221868,0.0,0.0141663,0.00418534,6.05783e-05,8.89383e-06,0.0,4.47608e-09,0.000148789,0.421032,4249160000.0
180.823,565.76,10.0,0.000263673,0.0,0.0207496,0.00382977,5.78764e-05,8.84935e-06,0.0,4.41089e-09,0.000174239,0.476166,4198830000.0
179.54,506.03,10.0,0.000274137,0.0,0.0190316,0.00321952,5.55898e-05,8.8933e-06,0.0,4.40505e-09,0.000154195,0.404127,4136960000.0
177.417,512.344,10.0,0.000318175,0.0,0.0204197,0.00244299,7.35451e-05,7.26388e-06,0.0,4.48358e-09,0.000155577,0.396807,4112950000.0
172.339,551.385,10.0,0.000250358,0.0,0.022518,0.00166026,9.17289e-05,8.34202e-06,0.0,4.64941e-09,0.000167597,0.437192,4215740000.0
169.733,547.954,10.0,0.000285198,0.0,0.0217419,0.000882312,0.000106726,9.87377e-06,0.0,4.89937e-09,0.000166501,0.441899,4198650000.0
167.962,533.198,10.0,0.000394088,0.0,0.0199721,0.000372826,0.000105646,7.11508e-06,0.0,5.2223e-09,0.000161297,0.426072,4141390000.0
174.978,527.08,10.0,0.000460277,0.0,0.0183874,0.00016826,0.000101505,5.05205e-06,0.0,5.61704e-09,0.000158414,0.393569,4204970000.0
183.643,578.829,10.0,0.000369172,0.0,0.0192647,8.50591e-05,5.65421e-05,6.50203e-06,0.0,6.12893e-09,0.000172468,0.397416,4472570000.0
188.468,654.612,10.0,0.000362538,0.0,0.0213376,4.97338e-05,2.19497e-05,1.23927e-05,0.0,6.85116e-09,0.000192888,0.411495,4925830000.0
187.085,670.254,10.0,0.000311774,0.0,0.0209762,8.29172e-05,2.18032e-05,1.31177e-05,0.0,7.84113e-09,0.000194655,0.388439,5501370000.0
187.627,679.89,10.0,0.000298609,0.0,0.021317,0.000231833,3.96995e-05,1.41619e-05,0.0,8.9835e-09,0.000194727,0.35734,6263170000.0
191.381,695.135,10.0,0.000324423,0.0,0.0225533,0.000699357,3.48438e-05,1.86169e-05,0.0,1.02584e-08,0.000196539,0.333064,7390430000.0
194.928,706.862,10.0,0.000406686,0.0,0.023503,0.001578,3.30669e-05,2.06012e-05,0.0,1.20709e-08,0.000197595,0.310646,8790450000.0
192.553,724.162,10.0,0.000914792,0.0,0.0250643,0.0028181,6.42779e-05,2.57838e-05,0.0,1.47106e-08,0.000200329,0.301768,10154300000.0
189.009,720.149,10.0,0.00250094,0.0,0.0254534,0.00401194,0.000141144,2.99112e-05,0.0,1.7902e-08,0.000197443,0.29048,11014600000.0
187.422,735.052,10.0,0.00621893,0.0,0.027586,0.00512907,0.00017961,2.85995e-05,0.0,2.09429e-08,0.000200014,0.289727,11216200000.0
190.517,734.65,10.0,0.00841399,0.0,0.029299,0.0059354,0.000167871,2.80585e-05,0.0,2.29558e-08,0.000199026,0.281365,10891600000.0
201.193,741.184,10.0,0.0111807,0.0,0.0313103,0.00647062,0.000127061,2.47867e-05,0.0,2.36372e-08,0.000200355,0.266893,10284500000.0
200.457,649.049,10.0,0.0331118,0.0,0.0249612,0.00569841,0.000141506,2.20002e-05,1.0,2.3596e-08,0.000175714,0.232723,9461750000.0
200.492,623.012,10.0,0.0493421,0.0,0.025868,0.00534832,0.00013857,3.0812e-05,1.0,2.33072e-08,0.000168321,0.223482,9033520000.0
202.195,582.691,10.0,0.0358143,0.0,0.0241031,0.00466715,0.000134775,2.74864e-05,1.0,2.30915e-08,0.00015742,0.206315,8788960000.0
141.112,294.831,10.0,3.23983,2628.9,1.01039e-06,2.2514e-05,6.06388e-06,5.18135e-06,0.0,2.41153e-08,0.000208288,1.11387,14094500000.0
141.232,306.715,10.0,0.0221325,786.46,1.0563e-06,2.32949e-05,6.02756e-06,5.54913e-06,0.0,2.51477e-08,0.000220911,1.13494,15294300000.0
142.133,370.213,10.0,0.036478,712.762,1.26744e-06,3.53698e-05,6.038e-06,5.76715e-06,0.0,2.55252e-08,0.00031798,1.50598,20321400000.0
142.476,402.245,10.0,0.0370998,663.238,1.66657e-06,4.00809e-05,4.75902e-06,5.84766e-06,0.0,2.51139e-08,0.000330494,1.76736,31755500000.0
143.061,388.169,10.0,0.00667607,647.593,2.29615e-06,3.73432e-05,4.46944e-06,5.75425e-06,0.0,2.34794e-08,0.00025283,1.68808,50318700000.0
143.687,410.941,10.0,0.00391212,590.141,3.26071e-06,4.39091e-05,4.70776e-06,5.64372e-06,0.0,2.08416e-08,0.000229454,1.66589,72774100000.0
144.455,434.992,10.0,0.00359169,527.855,4.96152e-06,6.08509e-05,5.77695e-06,5.64253e-06,0.0,1.76116e-08,0.000222053,1.64567,89667200000.0
144.977,414.454,10.0,0.00305708,424.626,1.01219e-05,5.98337e-05,6.63919e-06,5.89894e-06,0.0,1.41899e-08,0.000185066,1.20042,95231900000.0
145.982,464.859,10.0,0.00278351,286.42,3.49009e-05,9.73427e-05,6.90841e-06,6.04181e-06,0.0,1.12209e-08,0.000190984,1.1916,87241700000.0
148.036,507.633,10.0,0.00271172,164.399,0.000142763,0.000208247,7.8041e-06,6.15774e-06,0.0,9.34347e-09,0.00019698,1.12061,70428400000.0
152.893,552.018,10.0,0.00428833,29.2243,0.000485766,0.000457943,1.14835e-05,6.34763e-06,0.0,8.05715e-09,0.000205411,1.02045,50776200000.0
160.476,520.238,10.0,0.0140566,0.010479,0.00109975,0.000800726,2.58826e-05,7.08195e-06,0.0,6.94996e-09,0.000188889,0.83562,33568500000.0
168.021,450.941,10.0,0.0212065,0.0,0.00184865,0.00100955,5.68731e-05,7.46879e-06,0.0,6.23911e-09,0.000163361,0.690094,22179400000.0
172.852,510.782,10.0,0.00753803,0.0,0.00343459,0.00158891,8.1873e-05,8.03801e-06,0.0,5.82012e-09,0.0001893,0.693141,14842800000.0
174.873,488.346,10.0,0.000241146,0.0,0.00517415,0.00134941,9.04169e-05,8.76375e-06,0.0,5.49921e-09,0.000173254,0.610032,10095500000.0
175.889,454.662,10.0,0.000322343,0.0,0.00711546,0.000601354,7.79321e-05,9.01107e-06,0.0,5.22888e-09,0.000152248,0.541508,7351130000.0
179.802,496.32,10.0,0.000345827,0.0,0.00972326,0.000457003,5.25014e-05,1.11224e-05,0.0,5.00952e-09,0.000163114,0.559692,6295020000.0
184.566,432.596,10.0,0.000291129,0.0,0.00878548,0.000499151,2.3664e-05,1.43222e-05,0.0,4.83301e-09,0.000140487,0.457778,5685930000.0
186.712,406.57,10.0,0.00024233,0.0,0.00807432,0.000925493,1.65678e-05,1.43521e-05,0.0,4.71463e-09,0.000132574,0.413039,5260920000.0
187.232,411.84,10.0,0.000174447,0.0,0.0080461,0.00163472,7.80372e-06,1.26154e-05,0.0,4.64884e-09,0.000136086,0.411228,4911350000.0
188.054,416.209,10.0,0.000137627,0.0,0.00798584,0.00240298,3.01854e-06,1.08658e-05,0.0,4.62622e-09,0.000139638,0.411361,4621100000.0
188.219,460.602,10.0,0.000130515,0.0,0.00923581,0.00302016,4.64085e-06,1.02612e-05,0.0,4.63532e-09,0.000156578,0.453112,4506210000.0
187.559,464.64,10.0,0.000120643,0.0,0.00956029,0.00346636,8.54436e-06,9.80347e-06,0.0,4.64195e-09,0.000157624,0.452577,4462580000.0
184.028,469.426,10.0,0.000112174,0.0,0.0104209,0.00385779,1.57594e-05,1.02889e-05,0.0,4.61548e-09,0.00015757,0.457411,4409080000.0
180.016,438.63,10.0,0.000139184,0.0,0.0102461,0.00420706,5.52242e-05,8.92892e-06,0.0,4.53883e-09,0.000144563,0.424494,4294440000.0
180.111,416.448,10.0,0.000224646,0.0,0.0103919,0.00439282,8.80694e-05,8.08328e-06,0.0,4.4294e-09,0.000134348,0.387809,4140280000.0
180.147,506.495,10.0,0.000279462,0.0,0.015845,0.00443355,8.22448e-05,8.24064e-06,0.0,4.32903e-09,0.000160053,0.452364,4078460000.0
179.35,508.392,10.0,0.000264489,0.0,0.0174686,0.00422732,6.16126e-05,9.84464e-06,0.0,4.26116e-09,0.000157345,0.43395,4054540000.0
179.121,505.027,10.0,0.000257224,0.0,0.0188668,0.00372359,4.75269e-05,1.15255e-05,0.0,4.25835e-09,0.000154419,0.40522,3983400000.0
179.273,457.89,10.0,0.000356654,0.0,0.0171758,0.00298209,9.53781e-05,8.36148e-06,0.0,4.33746e-09,0.000139764,0.354649,3955720000.0
175.763,519.073,10.0,0.000335539,0.0,0.0207397,0.00220417,0.000113623,5.7585e-06,0.0,4.51668e-09,0.000158577,0.411317,4150300000.0
173.934,534.04,10.0,0.00024689,0.0,0.020774,0.00135135,8.96387e-05,7.16241e-06,0.0,4.78606e-09,0.00016284,0.425998,4296600000.0
169.66,512.94,10.0,0.000443823,0.0,0.0187921,0.000667231,0.000143556,6.64868e-06,0.0,5.13376e-09,0.0001555,0.404303,4179580000.0
175.046,501.56,10.0,0.000673686,0.0,0.0172803,0.000261598,0.000192557,6.71838e-06,0.0,5.5575e-09,0.000150863,0.372709,4048850000.0
182.542,519.729,10.0,0.000521873,0.0,0.0165234,0.000116809,0.000109131,7.19508e-06,0.0,6.08886e-09,0.000154944,0.359248,4398400000.0
187.703,636.775,10.0,0.000374561,0.0,0.020718,6.89295e-05,3.27546e-05,1.12342e-05,0.0,6.8197e-09,0.000187139,0.396268,4799260000.0
186.711,636.759,10.0,0.00035251,0.0,0.0196996,9.11653e-05,2.22156e-05,1.41977e-05,0.0,7.81698e-09,0.000184519,0.360287,5400660000.0
187.519,678.67,10.0,0.000324969,0.0,0.0217929,0.000254287,3.12958e-05,1.65601e-05,0.0,8.99912e-09,0.000193783,0.344345,6194260000.0
192.126,696.854,10.0,0.000319585,0.0,0.0232872,0.000728294,2.75494e-05,1.98625e-05,0.0,1.03103e-08,0.000196482,0.32127,7312220000.0
195.402,711.917,10.0,0.000384804,0.0,0.0243319,0.00160428,3.06961e-05,2.05933e-05,0.0,1.21547e-08,0.000198649,0.304494,8701980000.0
192.731,722.415,10.0,0.000937369,0.0,0.0250226,0.00282464,5.90166e-05,2.52358e-05,0.0,1.48249e-08,0.000199749,0.297026,10046100000.0
188.744,732.551,10.0,0.00246704,0.0,0.0261267,0.00405082,0.000126311,2.84884e-05,0.0,1.80202e-08,0.000200813,0.294533,10907200000.0
187.411,734.392,10.0,0.00575106,0.0,0.0270919,0.00508981,0.000168243,3.01188e-05,0.0,2.10266e-08,0.000199914,0.288844,11109700000.0
190.323,736.619,10.0,0.00824832,0.0,0.0291822,0.00594018,0.000174545,3.12649e-05,0.0,2.29858e-08,0.000199546,0.281147,10801300000.0
201.285,739.53,10.0,0.0101137,0.0,0.0311201,0.00647675,0.00012675,2.55156e-05,0.0,2.35904e-08,0.000199894,0.265373,10213700000.0
201.014,660.577,10.0,0.0272821,0.0,0.026193,0.00590509,0.000130222,2.28012e-05,1.0,2.35268e-08,0.000178753,0.236102,9456190000.0
200.517,629.788,10.0,0.0491345,0.0,0.0263603,0.00543094,0.000139628,3.07659e-05,1.0,2.32469e-08,0.000170149,0.225829,9017770000.0
202.195,581.575,10.0,0.0358143,0.0,0.0240107,0.00465137,0.000134775,2.74863e-05,1.0,2.30912e-08,0.000157123,0.205918,8788960000.0
141.112,294.138,10.0,3.23983,2628.9,1.01021e-06,2.24441e-05,6.06389e-06,5.18135e-06,0.0,2.41151e-08,0.000207699,1.11126,14094500000.0
141.216,304.999,10.0,0.023067,784.267,1.05164e-06,2.44359e-05,6.16995e-06,5.49893e-06,0.0,2.50643e-08,0.000220153,1.12106,15210600000.0
142.32,403.917,10.0,0.0380648,714.302,1.27084e-06,4.31392e-05,6.4919e-06,5.74723e-06,0.0,2.54429e-08,0.000362068,1.64487,20166900000.0
142.439,394.559,10.0,0.0372158,675.159,1.64956e-06,3.78558e-05,4.76299e-06,5.95979e-06,0.0,2.51811e-08,0.00031132,1.67089,31670000000.0
142.852,354.913,10.0,0.00510974,626.423,2.27538e-06,2.99716e-05,4.09172e-06,5.94635e-06,0.0,2.37829e-08,0.000234068,1.54016,50426000000.0
143.524,415.794,10.0,0.00352213,581.823,3.26779e-06,4.01819e-05,4.1612e-06,5.72489e-06,0.0,2.13183e-08,0.000245981,1.79561,73637100000.0
144.167,411.257,10.0,0.00318429,521.834,4.93717e-06,4.3363e-05,4.52225e-06,5.7491e-06,0.0,1.80052e-08,0.000212916,1.60203,90739400000.0
145.031,488.998,10.0,0.0029735,432.16,1.04329e-05,6.60147e-05,5.23871e-06,5.83024e-06,0.0,1.43009e-08,0.000243999,1.89548,98502700000.0
145.957,457.236,10.0,0.00261486,292.807,3.55434e-05,6.73646e-05,4.87721e-06,5.99015e-06,0.0,1.11931e-08,0.000200431,1.46129,88924700000.0
149.077,523.629,10.0,0.00236635,172.506,0.000158944,0.000147811,4.74508e-06,5.92197e-06,0.0,9.34971e-09,0.000220025,1.44419,71614400000.0
154.521,629.25,10.0,0.00298744,35.886,0.000568776,0.000370519,5.95738e-06,5.79419e-06,0.0,8.02069e-09,0.00026105,1.3735,52660600000.0
162.202,840.213,10.0,0.00761874,0.0205388,0.0015186,0.00120727,1.17613e-05,6.01779e-06,0.0,6.90167e-09,0.000364921,1.42764,37149900000.0
168.743,921.472,10.0,0.0097387,1.47876e-06,0.00277678,0.00259151,2.61151e-05,6.15908e-06,0.0,6.18875e-09,0.000415736,1.35015,26119000000.0
173.468,967.472,10.0,0.00107901,0.0,0.00452507,0.00403936,4.0929e-05,6.67779e-06,0.0,5.72602e-09,0.000442403,1.29341,18486800000.0
176.124,792.411,10.0,0.000185018,0.0,0.00637208,0.00353586,5.8962e-05,7.72721e-06,0.0,5.35877e-09,0.000341659,0.977668,12945200000.0
176.944,478.293,10.0,0.000313976,0.0,0.00634193,0.00120896,7.67929e-05,9.11077e-06,0.0,5.05378e-09,0.000176093,0.550833,8512010000.0
178.673,458.524,10.0,0.000394042,0.0,0.00788777,0.000659247,7.21193e-05,1.0604e-05,0.0,4.82926e-09,0.000156733,0.512296,6460550000.0
182.511,457.233,10.0,0.000367058,0.0,0.00880512,0.000670851,5.22874e-05,1.20127e-05,0.0,4.66376e-09,0.000152486,0.499203,5730160000.0
185.511,430.802,10.0,0.000304813,0.0,0.00827268,0.00106965,3.49076e-05,1.23835e-05,0.0,4.5602e-09,0.000143613,0.462425,5282590000.0
186.985,416.085,10.0,0.000215926,0.0,0.0078273,0.00174913,1.35771e-05,1.23695e-05,0.0,4.51794e-09,0.000140109,0.441115,4879870000.0
188.24,393.429,10.0,0.000154355,0.0,0.00710888,0.00246853,5.28766e-06,1.19325e-05,0.0,4.5173e-09,0.000133509,0.412936,4550990000.0
189.707,414.387,10.0,0.000125508,0.0,0.00770649,0.00300226,3.26442e-06,1.11229e-05,0.0,4.5301e-09,0.000141598,0.429882,4411660000.0
190.362,405.273,10.0,0.000103458,0.0,0.00758782,0.00337326,1.93774e-06,9.20298e-06,0.0,4.51765e-09,0.000137977,0.410011,4281890000.0
188.541,421.586,10.0,0.000105315,0.0,0.00866789,0.00374599,8.94838e-06,9.39201e-06,0.0,4.46497e-09,0.000142132,0.416239,4186240000.0
183.841,428.562,10.0,0.000118226,0.0,0.00987733,0.00416485,3.80242e-05,9.7805e-06,0.0,4.37775e-09,0.000141748,0.416061,4125560000.0
181.341,449.348,10.0,0.000178192,0.0,0.0119603,0.00447674,9.02538e-05,8.89407e-06,0.0,4.27455e-09,0.000145458,0.419413,3972220000.0
181.253,471.59,10.0,0.000284142,0.0,0.014275,0.00450782,9.83621e-05,8.70773e-06,0.0,4.1753e-09,0.00014947,0.41617,3879610000.0
181.143,477.373,10.0,0.000309665,0.0,0.0158516,0.00434704,6.03167e-05,9.13347e-06,0.0,4.10755e-09,0.000148397,0.40103,3892620000.0
181.331,484.172,10.0,0.000249287,0.0,0.0175756,0.00400029,3.67119e-05,1.01831e-05,0.0,4.10351e-09,0.000148601,0.385625,3901140000.0
182.932,506.512,10.0,0.000292239,0.0,0.0200071,0.00342032,6.69689e-05,1.00694e-05,0.0,4.19048e-09,0.000154894,0.390405,3897370000.0
182.295,545.633,10.0,0.000322575,0.0,0.0223171,0.00271027,7.24461e-05,7.29556e-06,0.0,4.38065e-09,0.000167184,0.425965,4102380000.0
180.923,568.519,10.0,0.000238817,0.0,0.0224107,0.00191156,5.80836e-05,5.48668e-06,0.0,4.66925e-09,0.000173908,0.441735,4365340000.0
175.374,545.944,10.0,0.000513315,0.0,0.0205677,0.00110634,0.000147329,5.20063e-06,0.0,5.04493e-09,0.000166027,0.414261,4234490000.0
177.592,477.837,10.0,0.000688178,0.0,0.0163424,0.000414794,0.000216377,6.85413e-06,0.0,5.50208e-09,0.000143843,0.344918,4013400000.0
183.453,497.441,10.0,0.000551912,0.0,0.0157152,0.000134105,0.000121287,8.48351e-06,0.0,6.06435e-09,0.000148198,0.33706,4373900000.0
187.713,626.642,10.0,0.000322812,0.0,0.0205942,7.34488e-05,2.96758e-05,1.18972e-05,0.0,6.80213e-09,0.000183594,0.376892,4807080000.0
187.742,660.511,10.0,0.000308059,0.0,0.0215114,0.000109186,2.17392e-05,1.5964e-05,0.0,7.80103e-09,0.000190482,0.352897,5348520000.0
188.173,678.914,10.0,0.000328261,0.0,0.0224854,0.00028537,3.27733e-05,1.84605e-05,0.0,9.01017e-09,0.000193062,0.328493,6138020000.0
193.197,692.573,10.0,0.000298154,0.0,0.0237068,0.000759194,2.4812e-05,1.96171e-05,0.0,1.0358e-08,0.000194678,0.307058,7260130000.0
195.98,707.363,10.0,0.000380816,0.0,0.0245106,0.00162601,2.74749e-05,2.09219e-05,0.0,1.22399e-08,0.000197048,0.295237,8633200000.0
193.207,718.24,10.0,0.000897038,0.0,0.0247748,0.00283451,5.45995e-05,2.37693e-05,0.0,1.49781e-08,0.000198522,0.291604,9947550000.0
188.941,729.327,10.0,0.00227829,0.0,0.0255464,0.00413043,0.000125642,2.85035e-05,0.0,1.81734e-08,0.000199994,0.291912,10797700000.0
187.579,732.98,10.0,0.005227,0.0,0.0265215,0.00513952,0.000157325,3.06753e-05,0.0,2.11227e-08,0.000199625,0.287828,11010300000.0
190.532,736.49,10.0,0.00801594,0.0,0.0289171,0.00594308,0.000162971,2.91876e-05,0.0,2.30167e-08,0.000199518,0.280209,10709600000.0
201.677,737.17,10.0,0.0104201,0.0,0.0308588,0.00644715,0.000124822,2.53518e-05,0.0,2.3559e-08,0.000199247,0.263325,10153200000.0
201.617,682.43,10.0,0.0220538,0.0,0.0284749,0.00621901,0.000122861,2.52895e-05,1.0,2.34699e-08,0.0001845,0.243189,9435680000.0
200.61,620.781,10.0,0.0488473,0.0,0.0255747,0.00528089,0.000138729,2.94852e-05,1.0,2.31669e-08,0.000167785,0.222387,9002610000.0
202.195,581.912,10.0,0.0358143,0.0,0.0240385,0.00465613,0.000134775,2.74863e-05,1.0,2.30913e-08,0.000157213,0.206038,8788960000.0
141.112,294.307,10.0,3.23983,2628.9,1.01025e-06,2.24611e-05,6.06389e-06,5.18135e-06,0.0,2.41151e-08,0.000207842,1.1119,14094500000.0
141.212,307.912,10.0,0.0242594,784.177,1.04989e-06,2.63133e-05,6.30564e-06,5.47688e-06,0.0,2.49733e-08,0.000221769,1.12689,15173600000.0
142.371,403.395,10.0,0.037853,706.647,1.26159e-06,4.38139e-05,6.58375e-06,5.69185e-06,0.0,2.53265e-08,0.000349191,1.59101,19931600000.0
142.531,405.863,10.0,0.0381794,676.025,1.64466e-06,3.90186e-05,4.87427e-06,6.05433e-06,0.0,2.52117e-08,0.000313502,1.66508,31749800000.0
142.708,371.254,10.0,0.0133009,635.789,2.27328e-06,2.93416e-05,3.78475e-06,6.10882e-06,0.0,2.40839e-08,0.000246689,1.55487,50088800000.0
143.36,422.475,10.0,0.00333105,581.82,3.29086e-06,3.79563e-05,3.84108e-06,5.94322e-06,0.0,2.17493e-08,0.000263538,1.90163,74331400000.0
144.069,436.619,10.0,0.00290968,522.966,5.07231e-06,4.04411e-05,3.88496e-06,5.91515e-06,0.0,1.83166e-08,0.000238489,1.8732,93655600000.0
144.748,505.061,10.0,0.00284444,433.417,1.0575e-05,5.70333e-05,4.00565e-06,6.08391e-06,0.0,1.43716e-08,0.000263594,2.08353,98961700000.0
145.846,479.791,10.0,0.00248094,278.734,3.81505e-05,5.44005e-05,3.93189e-06,6.25061e-06,0.0,1.11855e-08,0.000220674,1.68285,89512800000.0
150.895,548.14,10.0,0.00298568,143.824,0.000177434,0.000124141,4.47956e-06,5.82498e-06,0.0,9.35634e-09,0.00024887,1.60659,72821500000.0
155.531,750.272,10.0,0.00606821,51.1857,0.000648482,0.000406879,7.35635e-06,5.59737e-06,0.0,7.97849e-09,0.000342828,1.77948,55589100000.0
159.212,997.301,10.0,0.0101558,3.07761,0.00161001,0.00111382,1.31503e-05,5.8097e-06,0.0,6.84748e-09,0.000459795,1.8536,40087200000.0
164.182,1040.23,10.0,0.00847875,0.00566785,0.00288005,0.00236831,2.3748e-05,6.47545e-06,0.0,6.10207e-09,0.000469038,1.50333,28786900000.0
171.391,1042.51,10.0,0.000906033,0.0,0.00457535,0.00392925,3.07881e-05,7.04425e-06,0.0,5.59081e-09,0.000461558,1.35026,20813300000.0
177.291,1118.94,10.0,0.000142521,0.0,0.00669609,0.00541137,3.90893e-05,7.48739e-06,0.0,5.19828e-09,0.000499108,1.37115,15853800000.0
179.521,876.133,10.0,0.00027245,0.0,0.00840481,0.00415344,6.42491e-05,8.35396e-06,0.0,4.88876e-09,0.000373377,1.01231,11288500000.0
179.411,565.021,10.0,0.000426158,0.0,0.00847461,0.0016501,8.60827e-05,9.53503e-06,0.0,4.66314e-09,0.000205477,0.633208,7537360000.0
181.656,495.206,10.0,0.000402606,0.0,0.00875595,0.00108239,7.56703e-05,1.06341e-05,0.0,4.50859e-09,0.000170201,0.549751,6169370000.0
183.699,464.475,10.0,0.000335475,0.0,0.00868641,0.00134397,5.88451e-05,1.10908e-05,0.0,4.4214e-09,0.000157616,0.514264,5481630000.0
185.878,455.869,10.0,0.00023743,0.0,0.00864612,0.00196285,3.30705e-05,1.17797e-05,0.0,4.39672e-09,0.000155241,0.502103,5019400000.0
188.583,440.701,10.0,0.000150887,0.0,0.00825977,0.0025924,1.4583e-05,1.31356e-05,0.0,4.40783e-09,0.000151104,0.480768,4733790000.0
189.909,391.806,10.0,0.00012506,0.0,0.00695877,0.00297346,4.50144e-06,1.28224e-05,0.0,4.41506e-09,0.000133924,0.424746,4481150000.0
191.096,409.775,10.0,9.5112e-05,0.0,0.00774063,0.00324409,1.50535e-06,1.10444e-05,0.0,4.38972e-09,0.000139972,0.43388,4313560000.0
191.79,436.888,10.0,8.7018e-05,0.0,0.00908811,0.00350757,2.86173e-06,9.70078e-06,0.0,4.31834e-09,0.000148308,0.443821,4238930000.0
191.136,432.56,10.0,7.55461e-05,0.0,0.00996206,0.00390951,7.96622e-06,9.65169e-06,0.0,4.22123e-09,0.000144073,0.416822,4182800000.0
189.15,434.195,10.0,9.47007e-05,0.0,0.0114907,0.00433823,3.10629e-05,1.04651e-05,0.0,4.12126e-09,0.000141055,0.395503,3961150000.0
188.075,425.13,10.0,0.000181719,0.0,0.0124312,0.00439703,4.73125e-05,1.06346e-05,0.0,4.0263e-09,0.000134917,0.364298,3788480000.0
188.543,455.605,10.0,0.000237838,0.0,0.0152767,0.00416818,3.17638e-05,1.04444e-05,0.0,3.96065e-09,0.000141889,0.367733,3754690000.0
189.918,425.363,10.0,0.000187632,0.0,0.0146824,0.00387632,1.58956e-05,1.0592e-05,0.0,3.95285e-09,0.000130887,0.324542,3761680000.0
190.45,469.72,10.0,0.000185678,0.0,0.0183807,0.00352838,2.75405e-05,9.31567e-06,0.0,4.04235e-09,0.000143915,0.351986,3773600000.0
188.142,467.763,10.0,0.000258789,0.0,0.0184113,0.00303291,3.2829e-05,9.37934e-06,0.0,4.23809e-09,0.000143575,0.359131,3944340000.0
185.566,489.357,10.0,0.000302242,0.0,0.0187945,0.00243672,2.70464e-05,8.4946e-06,0.0,4.5454e-09,0.000150114,0.374934,4151440000.0
183.008,507.308,10.0,0.000466188,0.0,0.0189378,0.0016187,7.104e-05,8.41254e-06,0.0,4.95552e-09,0.000154637,0.371504,4188880000.0
184.817,485.864,10.0,0.000472723,0.0,0.0168659,0.000693985,0.000101204,8.18458e-06,0.0,5.45943e-09,0.000146599,0.332423,4257410000.0
187.761,516.047,10.0,0.000359541,0.0,0.016765,0.000169847,5.37598e-05,9.75424e-06,0.0,6.066e-09,0.00015345,0.327995,4537930000.0
190.19,617.503,10.0,0.000245479,0.0,0.0204684,7.15231e-05,1.75574e-05,1.53626e-05,0.0,6.82105e-09,0.000180169,0.344609,4844530000.0
189.883,649.242,10.0,0.000255886,0.0,0.0215291,0.000133629,2.51034e-05,1.82674e-05,0.0,7.81569e-09,0.000186396,0.323144,5334490000.0
189.334,677.164,10.0,0.000310301,0.0,0.0231228,0.000331045,4.05717e-05,1.95462e-05,0.0,9.0369e-09,0.000191808,0.313086,6128150000.0
193.542,700.96,10.0,0.00029603,0.0,0.0248814,0.000812706,2.53349e-05,2.05265e-05,0.0,1.04109e-08,0.000196389,0.302178,7243120000.0
195.618,713.364,10.0,0.000396934,0.0,0.025288,0.0017028,2.61738e-05,2.0957e-05,0.0,1.23124e-08,0.00019833,0.293768,8581900000.0
